timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,load,ram_usage,warning
88831763,16.7854,17.130144,19.3564,19.051966,264.29733,0,1.1571429,0.71966004,0.85542417,3
89335749,16.5066,16.976479,20.1624,19.557007,267.07983,0,1.1571429,0.71966004,0.85542417,3
89827797,16.4246,16.896679,19.765598,19.751587,269.80493,0,1.1571429,0.7186042,0.85474443,3
90331693,16.2524,16.858091,19.604399,19.7557,272.57153,0,1.1571429,0.7186042,0.85474443,3
91839058,16.9576,16.839622,20.274,19.817139,280.82056,0,1.1571429,0.6887256,0.8572594,3
92342988,17.0314,16.817263,19.7284,20.036701,283.65945,0,1.1571429,0.6887256,0.8572594,3
92846963,17.3922,16.904879,18.6,19.543768,286.35577,0,1.1571429,0.7039615,0.8572594,3
93338595,16.8592,17.026934,18.4388,18.959795,288.88388,0,1.1571429,0.7039615,0.8572594,3
93842382,16.7608,17.024822,19.2572,18.956562,291.52963,0,1.1571429,0.7107316,0.8572594,3
94346072,17.1708,17.076534,18.538,18.91947,294.1806,0,1.1571429,0.7107316,0.8572594,3
94838142,17.2692,17.174627,18.2652,18.543901,296.67734,0,1.1571429,0.7038431,0.85515225,3
95348444,17.3594,17.14177,19.1456,18.679857,299.3293,0,1.1571429,0.7038431,0.85515225,3
95841598,16.8346,17.128817,18.9844,18.888268,301.93988,0,1.1571429,0.7077585,0.85515225,3
96345205,16.4164,17.053577,19.6416,19.080124,304.6246,0,1.1571429,0.7077585,0.85515225,3
96849268,16.933,16.916643,19.976398,19.632761,307.42758,0,1.1571429,0.715592,0.85542417,3
97339626,17.425,16.895723,19.1952,19.719969,310.13403,0,1.1571429,0.715592,0.85542417,3
97844596,17.712,16.987312,18.538,19.094208,312.755,0,1.1571429,0.71893036,0.85542417,3
98348560,17.9006,17.055382,18.724,18.95822,315.3929,0,1.1571429,0.71893036,0.85542417,3
98852548,16.687,17.030434,19.22,19.151041,318.08685,0,1.1571429,0.7115501,0.85542417,3
99356996,17.4004,17.010052,19.406,19.160046,320.77567,0,1.1571429,0.7115501,0.85542417,3
99860204,16.4574,16.866892,20.0508,19.577806,323.5486,0,1.1571429,0.7182871,0.8572594,3
100364174,17.1626,16.770426,19.9392,19.93354,326.38,0,1.1571429,0.7182871,0.8572594,3
100855832,17.589,16.865437,19.0712,19.555687,329.01898,0,1.1571429,0.71304715,0.8572594,3
101359707,16.9576,16.954805,18.848,19.195162,331.6685,0,1.1571429,0.71304715,0.8572594,3
101862388,17.0068,16.99194,18.7736,18.983696,334.29745,0,1.1571429,0.7116722,0.8572594,3
102366899,17.1462,17.071262,18.3272,18.765642,336.90848,0,1.1571429,0.7116722,0.8572594,3
102870906,16.9248,17.125378,18.736399,18.576885,339.48468,0,1.1571429,0.70110565,0.8572594,3
103374980,16.8674,17.082758,19.368801,18.875765,342.15445,0,1.1571429,0.70110565,0.8572594,3
103878942,17.4086,17.043333,19.2448,19.078545,344.8463,0,1.1571429,0.702868,0.85515225,3
104382210,16.8756,17.016924,19.0836,19.098728,347.51837,0,1.1571429,0.702868,0.85515225,3
104874183,17.6464,17.026035,19.232399,19.104578,350.12863,0,1.1571429,0.7076943,0.85515225,3
105378132,17.507,17.002357,18.8728,19.165947,352.81973,0,1.1571429,0.7076943,0.85515225,3
105882076,17.4086,16.971764,19.2944,19.19414,355.5086,0,1.1571429,0.69627726,0.85542417,3
106374149,15.9326,16.879227,20.0508,19.507214,358.20023,0,1.1571429,0.69627726,0.85542417,3
106877414,16.7854,16.815668,19.542398,19.755676,360.99078,0,1.1571429,0.6996521,0.85542417,3
107381794,16.9986,16.909437,18.7612,19.284159,363.65182,0,1.1571429,0.6996521,0.85542417,3
107885361,16.9002,16.92374,19.1952,19.066357,366.2918,0,1.1571429,0.71021193,0.85542417,3
108389845,17.2282,16.943188,18.897598,19.076874,368.96863,0,1.1571429,0.71021193,0.85542417,3
108896557,16.769001,16.965567,19.232399,19.019306,371.63608,0,1.1571429,0.71729267,0.8572594,3
109400805,16.9494,16.963507,18.947199,19.072119,374.31647,0,1.1571429,0.71729267,0.8572594,3
109892534,17.056,16.964447,19.021599,19.034513,376.91135,0,1.1571429,0.7125187,0.8572594,3
110396392,16.933,16.9921,18.959599,18.95868,379.55698,0,1.1571429,0.7125187,0.8572594,3
110900492,16.933,16.997507,18.7612,18.9422,382.21008,0,1.1571429,0.7150837,0.8572594,3
111404137,16.9576,16.994614,19.0588,18.951323,384.86047,0,1.1571429,0.7150837,0.8572594,3
111907768,16.7362,16.988228,19.1456,19.012342,387.52466,0,1.1571429,0.71337914,0.8572594,3
112411792,16.8838,16.931551,19.4804,19.219332,390.2342,0,1.1571429,0.71337914,0.8572594,3
112915740,16.8674,16.921946,19.269598,19.275251,392.9416,0,1.1571429,0.7124067,0.8572594,3
113419865,16.9494,16.938452,19.021599,19.1531,395.6144,0,1.1571429,0.7124067,0.8572594,3
113922824,17.1708,16.939745,19.0588,18.99892,398.2513,0,1.1571429,0.70103496,0.85515225,3
114414797,16.5886,16.924015,19.2448,19.072203,400.86343,0,1.1571429,0.70103496,0.85515225,3
114918990,17.2036,16.93423,18.91,19.06005,403.53604,0,1.1571429,0.7037288,0.85515225,3
115423500,16.8428,16.94717,18.7116,18.941732,406.18054,0,1.1571429,0.7037288,0.85515225,3
115914797,16.7526,16.957706,18.947199,18.880499,408.74905,0,1.1571429,0.7092718,0.85542417,3
116418160,16.9658,16.988756,18.724,18.892004,411.3945,0,1.1571429,0.7092718,0.85542417,3
117426267,16.605,17.022484,18.959599,18.760984,416.62427,0,1.1571429,0.7092718,0.85542417,3
117930205,16.5558,16.896845,19.976398,19.289688,419.3728,0,1.1571429,0.6955974,0.85474443,3
118434121,16.8592,16.834955,19.158,19.492002,422.13126,0,1.1571429,0.6955974,0.85474443,3
118937380,17.2118,16.92459,18.3768,19.005558,424.74536,0,1.1571429,0.70561713,0.8572594,3
119441422,17.1954,17.024508,18.153599,18.552496,427.29724,0,1.1571429,0.70561713,0.8572594,3
119945462,17.2528,17.097097,18.104,18.35766,429.8482,0,1.1571429,0.710251,0.8572594,3
120437335,17.261,17.198147,17.732,18.04987,432.28488,0,1.1571429,0.710251,0.8572594,3
120939787,17.1626,17.220552,18.104,17.99943,434.78818,0,1.1571429,0.71029055,0.8572594,3
121452525,17.0314,17.19343,18.3396,18.151749,437.3868,0,1.1571429,0.71029055,0.8572594,3
121956704,17.023201,17.136166,18.6248,18.336872,439.97183,0,1.1571429,0.710323,0.8572594,3
122460816,17.1298,17.10792,18.302399,18.508974,442.58572,0,1.1571429,0.710323,0.8572594,3
122964656,17.1708,17.13292,18.29,18.332006,445.13367,0,1.1571429,0.71745026,0.85515225,3
123467758,16.974,17.130308,18.3148,18.321169,447.69058,0,1.1571429,0.71745026,0.85515225,3
123971931,16.4902,17.014097,19.5548,18.6812,450.33197,0,1.1571429,0.7167196,0.85515225,3
124463967,16.2032,16.786997,20.844398,19.635971,453.10626,0,1.1571429,0.7167196,0.85515225,3
124967775,16.7362,16.684345,19.778,20.03397,455.96304,0,1.1571429,0.7133849,0.85542417,3
125471759,17.0642,16.780088,18.6124,19.421476,458.63052,0,1.1571429,0.7133849,0.85542417,3
125974835,17.2528,16.87891,18.538,18.91117,461.22015,0,1.1571429,0.71139216,0.85542417,3
126466931,16.8592,16.92261,18.7488,18.776743,463.76987,0,1.1571429,0.71139216,0.85542417,3
126971219,17.1544,16.988523,18.364399,18.635862,466.36862,0,1.1571429,0.70298815,0.85542417,3
127475001,17.1462,17.013332,18.6,18.465786,468.92996,0,1.1571429,0.70298815,0.85542417,3
127978979,16.9166,16.97384,19.0588,18.684744,471.5648,0,1.1571429,0.70965576,0.8572594,3
128490864,17.0068,16.947853,18.8604,18.844387,474.26126,0,1.1571429,0.70965576,0.8572594,3
128994559,16.933,16.97943,18.6496,18.718468,476.87003,0,1.1571429,0.70696616,0.8572594,3
129486405,16.7362,16.93197,19.2944,18.840813,479.45126,0,1.1571429,0.70696616,0.8572594,3
129990241,16.769001,16.887094,19.2448,19.075544,482.14804,0,1.1571429,0.70956814,0.8572594,3
130494132,17.0396,16.895704,18.6,19.040476,484.8163,0,1.1571429,0.70956814,0.8572594,3
130985336,17.261,16.98863,18.0172,18.58907,487.3106,0,1.1571429,0.70727515,0.8572594,3
131489587,17.1134,17.073498,18.1164,18.238102,489.82703,0,1.1571429,0.70727515,0.8572594,3
131993456,16.7854,17.040808,18.8108,18.420506,492.4159,0,1.1571429,0.708288,0.85515225,3
132497757,16.465601,16.933077,19.344,18.864887,495.10095,0,1.1571429,0.708288,0.85515225,3
133001344,16.2606,16.743979,20.4848,19.54303,497.89478,0,1.1571429,0.71523595,0.85515225,3
133505375,16.3426,16.594,20.3484,20.081594,500.76434,0,1.1571429,0.71523595,0.85515225,3
134008492,16.3754,16.501122,20.236801,20.285933,503.6231,0,1.1571429,0.7072788,0.85542417,3
134512462,16.769001,16.524837,19.53,20.038948,506.4102,0,1.1571429,0.7072788,0.85542417,3
135016443,16.933,16.650845,18.8604,19.456799,509.07944,0,1.1571429,0.71307087,0.85542417,3
135508563,16.81,16.67569,19.4184,19.362938,511.71127,0,1.1571429,0.71307087,0.85542417,3
136015759,16.9166,16.735521,18.7736,19.182465,514.40137,0,1.1571429,0.71867824,0.85542417,3
136519814,17.0314,16.860657,18.2652,18.736639,516.98474,0,1.1571429,0.71867824,0.85542417,3
137023728,16.7854,16.888737,18.934801,18.670563,519.5838,0,1.1571429,0.7114488,0.85474443,3
137515707,16.482,16.823448,19.5052,19.004871,522.2115,0,1.1571429,0.7114488,0.85474443,3
138019674,16.4082,16.723034,20.261599,19.490856,524.9856,0,1.1571429,0.71347296,0.8572594,3
138524509,16.465601,16.644527,20.261599,19.793427,527.79346,0,1.1571429,0.71347296,0.8572594,3
139014807,16.6214,16.633156,19.5176,19.817854,530.4998,0,1.1571429,0.7053287,0.8572594,3
139518957,16.4492,16.59952,20.038399,19.819666,533.27075,0,1.1571429,0.7053287,0.8572594,3
140023135,16.2524,16.517197,20.4228,20.118769,536.1167,0,1.1571429,0.70686543,0.8572594,3
140527178,16.2278,16.431507,20.670801,20.366238,538.9939,0,1.1571429,0.70686543,0.8572594,3
141030912,16.7198,16.462164,19.4928,20.185278,541.8123,0,1.1571429,0.7047602,0.8572594,3
141534126,16.9822,16.607317,18.674398,19.472895,544.46704,0,1.1571429,0.7047602,0.8572594,3
142026418,16.8592,16.698826,19.021599,19.14538,547.04736,0,1.1571429,0.70768964,0.85515225,3
142530388,16.7116,16.732885,19.1952,19.092348,549.71216,0,1.1571429,0.70768964,0.85515225,3
143034196,16.5722,16.687487,19.765598,19.351957,552.4433,0,1.1571429,0.7096052,0.85515225,3
143526360,16.7034,16.681974,19.455599,19.414347,555.1073,0,1.1571429,0.7096052,0.85515225,3
144029712,16.6214,16.668417,19.5796,19.441778,557.8264,0,1.1571429,0.7117901,0.85542417,3
144533411,16.7362,16.67651,19.2076,19.461184,560.5565,0,1.1571429,0.7117901,0.85542417,3
145037385,17.1298,16.784645,18.4388,19.065456,563.19147,0,1.1571429,0.7073237,0.85542417,3
145529300,17.0478,16.879519,18.538,18.704287,565.708,0,1.1571429,0.7073237,0.85542417,3
146033445,16.81,16.853241,19.2944,18.868153,568.3595,0,1.1571429,0.71348953,0.85474443,3
147040612,16.9658,16.86727,18.835598,18.864819,573.64636,0,1.1571429,0.7007507,0.8572594,3
147544903,17.0724,16.936531,18.2652,18.66359,576.24603,0,1.1571429,0.7007507,0.8572594,3
148048562,17.1872,16.986683,18.066801,18.523804,578.8297,0,1.1571429,0.7180747,0.8572594,3
148552604,17.1298,17.03148,18.414,18.384087,581.3845,0,1.1571429,0.7180747,0.8572594,3
149056252,17.1954,17.060768,18.1908,18.293829,583.93677,0,1.1571429,0.7150959,0.8572594,3
149560172,17.1298,17.05719,18.587599,18.381851,586.5138,0,1.1571429,0.7150959,0.8572594,3
150064236,16.9166,17.031895,18.8232,18.527227,589.1201,0,1.1571429,0.7094922,0.8572594,3
150556383,17.1052,16.998823,18.7116,18.727514,591.7037,0,1.1571429,0.7094922,0.8572594,3
151059723,17.0888,17.02571,18.240398,18.60111,594.2952,0,1.1571429,0.7131283,0.85515225,3
151563650,17.1052,17.046146,18.4264,18.51227,596.8743,0,1.1571429,0.7131283,0.85515225,3
152066986,17.22,17.098904,18.066801,18.365938,599.4293,0,1.1571429,0.70448124,0.85515225,3
152571412,17.425,17.173515,17.8808,18.131187,601.94574,0,1.1571429,0.70448124,0.85515225,3
153074948,17.3184,17.257,17.732,17.885855,604.4218,0,1.1571429,0.7022048,0.85542417,3
153579297,16.9904,17.279621,18.0544,17.87021,606.92163,0,1.1571429,0.7022048,0.85542417,3
154083338,17.2938,17.257114,18.2652,18.085224,609.4755,0,1.1571429,0.7028909,0.85542417,3
154582526,17.326601,17.255405,17.9552,18.052622,611.97797,0,1.1571429,0.7028909,0.85542417,3
155086557,17.1708,17.253626,18.0048,18.011326,614.496,0,1.1571429,0.70703316,0.85542417,3
155590108,17.5398,17.275578,17.7568,17.899605,616.9901,0,1.1571429,0.70703316,0.85542417,3
156082229,17.277401,17.355862,17.3104,17.585531,619.36725,0,1.1571429,0.71442366,0.8572594,3
156586154,16.9576,17.24341,18.959599,17.98596,621.91113,0,1.1571429,0.71442366,0.8572594,3
157088849,17.1708,17.193142,18.228,18.262024,624.5,0,1.1571429,0.7038897,0.8572594,3
157592560,17.548,17.246168,17.7072,18.052958,627.00964,0,1.1571429,0.7038897,0.8572594,3
158085346,17.2446,17.296686,18.079199,17.838024,629.42444,0,1.1571429,0.7092279,0.8572594,3
158589449,17.3184,17.307955,17.8312,17.92117,631.94745,0,1.1571429,0.7092279,0.8572594,3
159093409,17.2692,17.340473,17.6824,17.824493,634.43555,0,1.1571429,0.7039753,0.8572594,3
159585771,17.3676,17.352718,17.9552,17.83792,636.8742,0,1.1571429,0.7039753,0.8572594,3
161092590,17.0806,17.263088,18.228,18.130535,644.4482,0,1.1571429,0.7039753,0.8572594,3
161596513,17.3922,17.250366,18.079199,18.178839,647.0008,0,1.1571429,0.7039753,0.8572594,3
162100520,17.2692,17.271078,18.0048,18.051252,649.5155,0,1.1571429,0.71669316,0.85542417,3
162603788,17.3102,17.339096,17.5212,17.839788,651.99316,0,1.1571429,0.71669316,0.85542417,3
163107797,17.425,17.401283,17.3228,17.624535,654.4409,0,1.1571429,0.7152127,0.85542417,3
163599774,17.3184,17.373075,18.2776,17.728317,656.8654,0,1.1571429,0.7152127,0.85542417,3
164103700,17.2856,17.311867,18.352,18.094065,659.4369,0,1.1571429,0.7143208,0.85542417,3
164607794,17.2938,17.322353,17.7568,18.10554,661.97687,0,1.1571429,0.7143208,0.85542417,3
165111636,17.3184,17.36173,17.7444,17.887968,664.4562,0,1.1571429,0.71745694,0.85474443,3
165611746,17.2856,17.348185,18.104,17.938381,666.9479,0,1.1571429,0.71745694,0.85474443,3
166114931,18.0974,17.421034,17.496399,17.714165,669.40845,0,1.1571429,0.7123194,0.8572594,3
166619230,17.1708,17.385796,18.2156,17.885939,671.92206,0,1.1571429,0.7123194,0.8572594,3
167123466,16.9904,17.348793,18.500801,18.105577,674.4781,0,1.1571429,0.6943077,0.8572594,3
167627147,16.81,17.271772,19.034,18.439468,677.0872,0,1.1571429,0.6943077,0.8572594,3
168130977,16.8838,17.16142,19.034,18.840607,679.76624,0,1.1571429,0.7058897,0.8572594,3
168634132,17.2118,17.161291,18.2032,18.695303,682.3729,0,1.1571429,0.7058897,0.8572594,3
169138200,16.9822,17.194168,18.2528,18.412079,684.922,0,1.1571429,0.7040755,0.8572594,3
169630117,16.7772,17.120783,18.7488,18.564444,687.4688,0,1.1571429,0.7040755,0.8572594,3
170134002,16.687,17.12543,18.724,18.655674,690.0908,0,1.1571429,0.70646584,0.85515225,3
170638091,17.507,17.108284,19.0588,18.827538,692.7429,0,1.1571429,0.70646584,0.85515225,3
171142153,17.2282,17.05591,19.034,18.9393,695.4044,0,1.1571429,0.7059341,0.85515225,3
171645397,16.9494,17.02299,19.158,18.925035,698.04834,0,1.1571429,0.7059341,0.85515225,3
172149332,18.138401,17.17641,16.5416,18.316792,700.5517,0,1.1571429,0.7097167,0.85542417,3
172641602,23.6734,17.757708,10.5276,16.57078,702.68604,0,1.1571429,0.7097167,0.85542417,3
173145583,23.411,19.701416,0.94240004,8.418279,703.0712,0,1.1571429,0.6972374,0.85542417,3
173649460,23.411,20.971098,0.9176,4.251495,703.23663,0.19138867,1.1233575,0.6972374,0.85542417,3
174141395,23.009201,21.708958,1.8848001,2.7524726,703.4463,0.36212593,1.0948404,0.6902194,0.85474443,3
174644592,22.2958,22.079887,3.4471998,2.6301494,703.7888,0.43883663,1.082494,0.6902194,0.85474443,3
175148536,22.6156,22.222973,3.3851998,3.2136068,704.3084,0.4587937,1.0793275,0.69671106,0.8572594,3
175652547,22.1072,22.27037,4.3027997,3.5986085,704.84186,0.45781285,1.0794827,0.69671106,0.8572594,3
176156820,22.386,22.225508,4.5012,4.166989,705.4859,0.4341579,1.0832391,0.70726013,0.8572594,3
176660926,22.55,22.316975,3.5836,3.9660716,706.02686,0.4473334,1.0811436,0.70726013,0.8572594,3
177164170,23.5668,22.702332,1.0788001,2.6574109,706.28955,0.5474935,1.0654751,0.75682616,0.8572594,3
294678618,23.8046,23.807129,0.21079999,0.25898236,28.676622,0.85930115,1.0194795,0.6236068,0.84957856,0
295182422,23.6734,23.79193,0.372,0.25103897,28.709667,0.8667403,1.0184306,0.6236068,0.84957856,0
295685529,23.4766,23.717945,1.1656,0.48870733,28.797003,0.8522182,1.0204802,0.73761547,0.84978247,0
296177756,23.5996,23.65935,0.79359996,0.7450341,28.93003,0.83954054,1.0222763,0.73761547,0.84978247,0
296680720,23.5422,23.62626,0.806,0.79977953,29.047144,0.83294255,1.0232134,0.7159939,0.85161775,0
297183921,23.5586,23.60165,0.94240004,0.82419425,29.164436,0.8277336,1.0239546,0.7159939,0.85161775,0
297688412,23.5504,23.58453,0.8928,0.8700336,29.292265,0.82401997,1.0244837,0.70619905,0.85161775,0
298191505,23.575,23.575058,0.8928,0.88728815,29.417997,0.82211643,1.024755,0.70619905,0.85161775,0
298694419,23.5996,23.567062,0.93,0.89887273,29.544437,0.82032734,1.0250102,0.6990305,0.85161775,0
299198570,23.575,23.561357,0.8928,0.9033958,29.671219,0.81901413,1.0251976,0.6990305,0.85161775,0
299697785,23.5094,23.556557,0.8928,0.90857875,29.797907,0.8178316,1.0253665,0.7049072,0.85161775,0
300200687,23.5668,23.546967,0.992,0.9488421,29.933447,0.81510407,1.0257561,0.7049072,0.85161775,0
300692747,23.6406,23.544323,0.9672,0.96256137,30.06644,0.8144179,1.0258541,0.70897627,0.85161775,0
301195903,23.575,23.54055,0.95479995,0.9705769,30.202436,0.81335217,1.0260065,0.70897627,0.85161775,0
301696727,23.4602,23.532087,1.0043999,0.9792873,30.339254,0.8108383,1.0263659,0.70126665,0.8495106,0
302199195,23.493,23.528927,0.97959995,0.9772649,30.475443,0.8099142,1.0264982,0.70126665,0.8495106,0
302706574,23.5586,23.528057,0.94240004,0.98366976,30.615587,0.8096724,1.0265328,0.70330715,0.8495106,0
303198442,23.5094,23.526203,0.9672,0.9901198,30.751574,0.8091245,1.0266112,0.70330715,0.8495106,0
303701589,23.5422,23.522692,1.0043999,0.9940544,30.890694,0.80807024,1.0267621,0.7051518,0.84978247,0
304205141,23.5012,23.523438,0.95479995,0.97973454,31.026459,0.80830246,1.0267289,0.7051518,0.84978247,0
304708832,23.493,23.52275,1.054,0.99567986,31.16715,0.8080984,1.0267581,0.71355015,0.84978247,0
305703409,23.5832,23.518623,0.992,0.9653592,31.43136,0.8068519,1.0269365,0.71355015,0.84978247,0
306207542,23.5504,23.519556,0.9672,0.975978,31.568754,0.80713564,1.0268959,0.71355015,0.84978247,0
306710593,23.5586,23.521112,1.0416,0.9847988,31.70722,0.8076082,1.0268283,0.6901654,0.85161775,0
307213623,23.534,23.522135,0.93,0.98181516,31.84371,0.80791813,1.026784,0.6901654,0.85161775,0
307705922,23.575,23.526562,0.94240004,0.9779473,31.976866,0.8092604,1.0265917,0.6966234,0.85161775,0
308208841,23.452,23.523453,1.0416,0.9869674,32.115097,0.8083182,1.0267266,0.6966234,0.85161775,0
308712755,23.5422,23.526457,0.9176,0.98600024,32.25384,0.80922896,1.0265962,0.7104207,0.85161775,0
309215947,23.493,23.527079,0.95479995,0.96832144,32.386707,0.8094173,1.0265692,0.7104207,0.85161775,0
309719831,23.5258,23.52841,0.992,0.96308297,32.521603,0.8098207,1.0265115,0.6992065,0.85161775,0
310222097,23.5258,23.526817,1.0043999,0.97406715,32.65845,0.80933815,1.0265806,0.6992065,0.85161775,0
310726807,23.517601,23.527561,0.992,0.9697272,32.794025,0.8095632,1.0265484,0.69707704,0.8495106,0
311229538,23.5422,23.531275,0.9672,0.97151065,32.93047,0.81068856,1.0263873,0.69707704,0.8495106,0
311721971,23.5258,23.528511,1.0043999,0.9789589,33.064472,0.8098512,1.0265071,0.7060722,0.8495106,0
312224763,23.6242,23.52954,0.992,0.9753524,33.200848,0.8101631,1.0264626,0.7060722,0.8495106,0
312728163,23.5914,23.531757,0.992,0.96932894,33.33614,0.8108354,1.0263664,0.70951545,0.84978247,0
313231978,23.5258,23.529627,1.0416,0.97258705,33.471756,0.8101893,1.0264587,0.70951545,0.84978247,0
313735167,23.5504,23.529158,0.9672,0.97921425,33.61005,0.8100472,1.0264791,0.70505595,0.84978247,0
314226573,23.5094,23.532658,0.8928,0.96557295,33.740326,0.8111082,1.0263274,0.70505595,0.84978247,0
314730374,23.5586,23.53467,0.94240004,0.9556905,33.8728,0.81171805,1.0262401,0.7026026,0.84978247,0
315233523,23.5832,23.535004,0.95479995,0.96081585,34.00754,0.81181866,1.0262257,0.7026026,0.84978247,0
315736732,23.5832,23.53658,0.9052,0.9644962,34.142597,0.812296,1.0261574,0.70843923,0.85161775,0
316228747,23.4766,23.529207,0.9672,0.9758745,34.27723,0.81006247,1.026477,0.70843923,0.85161775,0
316731970,23.4438,23.528465,0.94240004,0.98382527,34.415874,0.8098374,1.0265092,0.70428693,0.85161775,0
317235928,23.5504,23.527895,1.0168,0.9879608,34.554165,0.8096648,1.0265338,0.70428693,0.85161775,0
317739352,23.5504,23.530052,0.9672,0.9742898,34.689533,0.81036526,1.0264336,0.69751346,0.85161775,0
318242406,23.1158,23.335117,2.6536,1.6982777,34.9851,0.7675033,1.032603,0.69751346,0.85161775,0
318734599,22.4188,23.16824,3.3356001,2.3851585,35.37654,0.73609215,1.0371716,0.7073574,0.85161775,0
319237538,21.648,22.775562,5.952,3.7529964,36.016087,0.64610916,1.0504855,0.7073574,0.85161775,0
319740778,21.2298,22.391108,6.6836,5.1252904,36.869427,0.55904394,1.0636973,0.7089779,0.8495106,0
320244772,20.008,22.024313,7.5888,6.217701,37.847824,0.4723459,1.0771878,0.7089779,0.8495106,0
320747898,20.778801,21.617052,8.6924,7.507644,39.02093,0.3739639,1.0929168,0.7080983,0.8495106,0
321239999,20.3606,21.242266,9.4984,8.482555,40.272194,0.2814265,1.1081364,0.7080983,0.8495106,0
321743168,20.3442,20.92513,10.4904,9.219166,41.63107,0.20293814,1.1213818,0.7091931,0.84978247,0
322246378,19.393,20.603262,11.098,10.047083,43.11796,0.12151295,1.1354614,0.7091931,0.84978247,1
322750306,19.5242,20.21986,12.1768,11.251929,44.813984,0.022134364,1.1531321,0.7095529,0.84978247,3
323253831,19.458601,19.983736,11.9536,11.70621,46.501316,0,1.1571429,0.7095529,0.84978247,3
323756743,19.557,19.854078,11.966,11.835091,48.167675,0,1.1571429,0.71307826,0.84978247,3
324261262,19.5324,19.751541,12.189199,11.954229,49.85265,0,1.1571429,0.71307826,0.84978247,3
324763960,19.9178,19.693293,11.966,12.041263,51.546234,0,1.1571429,0.70881176,0.8491028,3
325267976,19.7374,19.67799,11.866799,11.906082,53.199608,0,1.1571429,0.70881176,0.8491028,3
325771146,19.598,19.685516,11.78,11.801126,54.838474,0,1.1571429,0.7022742,0.85161775,3
326262375,19.27,19.66255,11.842,11.850581,56.46009,0,1.1571429,0.7022742,0.85161775,3
326766631,19.9178,19.641233,12.0156,11.861515,58.122253,0,1.1571429,0.707019,0.85161775,3
327269602,19.639,19.638092,11.854401,11.884309,59.785606,0,1.1571429,0.707019,0.85161775,3
327772801,19.2618,19.653017,11.718,11.857291,61.441303,0,1.1571429,0.7138481,0.85161775,3
328265433,19.6144,19.585161,13.1812,12.074112,63.10542,0,1.1571429,0.7138481,0.85161775,3
328768503,19.3028,19.44131,13.131599,12.717286,64.9489,0,1.1571429,0.71168685,0.85161775,3
329270409,19.1142,19.351187,13.0076,12.928329,66.77463,0,1.1571429,0.71168685,0.85161775,3
329775214,19.4422,19.292074,13.131599,13.053508,68.61747,0,1.1571429,0.7030362,0.8495106,3
330266773,19.3028,19.253191,13.1812,13.114473,70.41344,0,1.1571429,0.7030362,0.8495106,3
330770351,19.0814,19.236763,13.131599,13.0992365,72.24405,0,1.1571429,0.707728,0.8495106,3
331273635,19.1388,19.205235,12.9704,13.078337,74.07204,0,1.1571429,0.707728,0.8495106,3
335269536,19.557,19.42648,11.966,12.096385,88.25506,0,1.1571429,0.707728,0.8495106,3
335771943,19.6882,19.446224,12.300799,12.077646,89.93711,0,1.1571429,0.65846103,0.8565117,3
336276673,19.4504,19.457369,12.3132,12.185618,91.65513,0,1.1571429,0.65846103,0.8565117,3
336779962,19.7046,19.463955,12.2264,12.258648,93.37688,0,1.1571429,0.7162322,0.85827893,3
337283984,19.352,19.45782,12.375199,12.296164,95.100586,0,1.1571429,0.7162322,0.85827893,3
337787268,19.1142,19.306324,13.999599,13.00484,96.96856,0,1.1571429,0.7076572,0.85827893,3
338287247,18.9174,19.176039,14.012,13.460303,98.88303,0,1.1571429,0.7076572,0.85827893,3
338790800,18.5812,19.012596,14.594799,13.9555645,100.880936,0,1.1571429,0.7026507,0.85617185,3
339289775,18.819,18.91401,14.4832,14.245837,102.887856,0,1.1571429,0.7026507,0.85617185,3
339793795,18.2286,18.795483,14.842799,14.510444,104.942535,0,1.1571429,0.70744145,0.85617185,3
340296743,18.3188,18.705303,14.6816,14.737952,107.02788,0,1.1571429,0.70744145,0.85617185,3
340799896,18.573,18.63994,15.0412,14.793944,109.099144,0,1.1571429,0.71262413,0.8564437,3
341304334,18.2204,18.574162,14.979199,14.931868,111.20548,0,1.1571429,0.71262413,0.8564437,3
341795066,18.343401,18.539722,14.942,15.00099,113.25948,0,1.1571429,0.71326995,0.8564437,3
342299115,18.3762,18.529806,14.9544,14.963484,115.35136,0,1.1571429,0.71326995,0.8564437,3
342802361,18.4008,18.50365,15.078401,15.015664,117.45416,0,1.1571429,0.7054322,0.8564437,3
343305992,18.3598,18.468882,15.1776,15.081724,119.57079,0,1.1571429,0.7054322,0.8564437,3
343809631,18.5074,18.424128,15.487599,15.210026,121.71054,0,1.1571429,0.712922,0.85827893,3
344300718,18.286,18.348953,15.748,15.438715,123.83753,0,1.1571429,0.712922,0.85827893,3
344804932,18.204,18.294247,15.847199,15.630242,126.045525,0,1.1571429,0.71374476,0.85827893,3
345307803,18.245,18.253849,15.983599,15.796296,128.26836,0,1.1571429,0.71374476,0.85827893,3
345811056,18.1138,18.192915,16.2688,15.9629965,130.5137,0,1.1571429,0.7052137,0.85827893,3
346315178,17.8924,18.156132,16.1076,16.119507,132.78806,0,1.1571429,0.7052137,0.85827893,3
346818808,17.589,18.119308,16.182,16.138441,135.04782,0,1.1571429,0.7044742,0.85827893,3
347322361,17.9252,18.05499,16.6036,16.31515,137.34555,0,1.1571429,0.7044742,0.85827893,3
